WeekStarting,Store,Brand,Advert,Price,Revenue
1991-08-29,1006,dominicks,1,2.35,32968.15
1991-08-29,1027,dominicks,1,2.31,24127.95
1991-08-29,1000,minute_maid,1,2.34,36387.0
1991-08-29,1032,dominicks,1,2.2,31576.6
1991-08-29,1025,minute_maid,1,2.17,31265.36
1991-09-05,1019,dominicks,1,2.07,30300.66
1991-09-05,1001,dominicks,1,2.27,40764.66
1991-09-05,1010,minute_maid,1,2.58,29365.56
1991-09-05,1023,dominicks,1,1.97,30233.59
1991-09-05,1018,tropicana,1,2.41,45698.42000000001
1991-09-05,1026,tropicana,1,2.14,36142.46
1991-09-05,1009,tropicana,1,2.14,22178.96000000001
1991-09-05,1027,dominicks,1,2.55,36447.15
1991-09-05,1001,tropicana,1,2.39,25919.55000000001
1991-09-05,1031,tropicana,1,2.41,47662.57
1991-09-05,1005,minute_maid,1,2.06,25350.36
1991-09-05,1006,minute_maid,1,2.27,26756.49
1991-09-05,1014,minute_maid,1,2.45,42757.4
1991-09-05,1017,tropicana,1,1.98,31303.8
1991-09-05,1030,minute_maid,1,2.66,30566.06
1991-09-05,1002,dominicks,1,2.62,29946.6
1991-09-05,1021,tropicana,1,1.93,38341.38
1991-09-05,1027,tropicana,1,1.94,34330.24
1991-09-05,1029,tropicana,1,2.65,41703.05
1991-09-05,1006,tropicana,1,2.32,23039.92
1991-09-05,1027,minute_maid,1,2.14,41004.54
1991-09-05,1014,dominicks,1,2.42,32127.92
1991-09-05,1010,dominicks,1,2.2,21243.2
1991-09-05,1018,dominicks,1,2.33,44321.26
1991-09-05,1026,minute_maid,1,2.08,32256.64
1991-09-05,1022,tropicana,1,2.37,44105.7
1991-09-05,1018,minute_maid,1,2.61,49804.02
1991-09-05,1019,minute_maid,1,2.03,35514.85
1991-09-05,1009,minute_maid,1,2.14,34195.060000000005
1991-09-05,1013,minute_maid,1,2.38,26822.6
1991-09-05,1030,dominicks,1,1.99,25977.46
1991-09-05,1031,minute_maid,1,2.03,25711.98
1991-09-05,1022,minute_maid,1,1.9,23071.7
1991-09-05,1002,tropicana,1,2.35,28930.85
1991-09-05,1001,minute_maid,1,2.06,40124.68
1991-09-05,1026,dominicks,1,1.91,37223.99
1991-09-05,1014,tropicana,1,2.52,44485.56
1991-09-05,1013,tropicana,1,2.59,43566.39
1991-09-05,1023,minute_maid,1,2.08,37541.92
1991-09-05,1005,dominicks,1,2.43,23337.72
1991-09-05,1011,dominicks,1,2.03,37595.6
1991-09-05,1002,minute_maid,1,1.91,35273.88
1991-09-05,1015,dominicks,1,2.02,27611.38
1991-09-05,1031,dominicks,1,2.63,43999.9
1991-09-05,1006,dominicks,1,2.65,46237.2
1991-09-05,1030,tropicana,1,2.05,28486.8
1991-09-05,1010,tropicana,1,2.29,27054.06
1991-09-05,1022,dominicks,1,2.02,19335.44
1991-09-05,1005,tropicana,1,2.69,36452.19
1991-09-05,1025,tropicana,1,1.98,27765.54
1991-09-05,1012,minute_maid,1,2.52,44301.6
1991-09-05,1017,dominicks,1,2.33,36643.91
1991-09-05,1032,tropicana,1,2.09,20433.93
1991-09-05,1028,minute_maid,1,2.37,23377.68
1991-09-05,1003,minute_maid,1,2.51,44228.71
1991-09-05,1029,minute_maid,1,2.61,44751.06
1991-09-05,1021,minute_maid,1,2.55,50683.8
1991-09-05,1011,minute_maid,1,2.33,27883.11
1991-09-05,1007,minute_maid,1,2.18,39477.62
1991-09-05,1025,minute_maid,1,2.53,28100.71
1991-09-05,1008,dominicks,1,2.59,50549.03
1991-09-05,1007,tropicana,1,2.01,25356.15
1991-09-05,1024,tropicana,1,2.0,34276.0
1991-09-05,1012,tropicana,1,2.19,28901.43
1991-09-05,1013,dominicks,1,1.93,36303.3
1991-09-05,1012,dominicks,1,1.99,23167.58
1991-09-05,1009,dominicks,1,1.92,22400.64
1991-09-05,1000,minute_maid,1,2.02,24286.46
1991-09-05,1004,dominicks,1,1.92,28158.72
1991-09-05,1025,dominicks,1,2.3,45569.9
1991-09-05,1020,tropicana,1,2.3,26705.3
1991-09-05,1004,minute_maid,1,2.56,23129.6
1991-09-05,1028,dominicks,1,2.23,27382.17
1991-09-05,1004,tropicana,1,2.5,30237.5
1991-09-05,1023,tropicana,1,2.28,34282.079999999994
1991-09-05,1020,minute_maid,1,1.93,30565.41
1991-09-05,1019,tropicana,1,2.56,46231.04
1991-09-05,1032,minute_maid,1,2.1,41393.1
1991-09-05,1032,dominicks,1,2.42,43678.58
1991-09-05,1000,tropicana,1,2.21,42679.52
1991-09-05,1015,minute_maid,1,2.34,34781.759999999995
1991-09-05,1017,minute_maid,1,1.97,31419.53
1991-09-05,1003,tropicana,1,2.0,22470.0
1991-09-05,1020,dominicks,1,1.99,26001.34
1991-09-05,1003,dominicks,1,2.35,30448.95
1991-09-05,1015,tropicana,1,2.56,30192.64
1991-09-05,1029,dominicks,1,2.19,24326.52
1991-09-05,1021,dominicks,1,1.93,37517.27
1991-09-05,1008,tropicana,1,2.4,23148.0
1991-09-05,1024,dominicks,1,1.93,19724.6
1991-09-05,1016,minute_maid,1,2.51,26525.68
1991-09-05,1011,tropicana,1,2.62,35283.54
1991-09-05,1028,tropicana,1,2.27,35677.590000000004
1991-09-05,1024,minute_maid,1,2.09,39659.84
1991-09-05,1007,dominicks,1,2.21,23229.31
1991-09-05,1016,dominicks,1,2.3,22024.8
1991-09-05,1000,dominicks,1,2.43,36933.57
1991-09-05,1008,minute_maid,1,2.03,34428.8
1991-09-05,1016,tropicana,1,2.62,43984.56000000001
1991-09-12,1024,minute_maid,1,2.3,40710.0
1991-09-12,1004,minute_maid,1,2.1,21840.0
1991-09-12,1032,dominicks,1,2.36,44863.6
1991-09-12,1021,dominicks,1,2.51,47351.15
1991-09-12,1014,dominicks,1,2.6,48547.2
1991-09-12,1018,dominicks,1,2.57,25885.04
1991-09-12,1032,minute_maid,1,1.92,20595.84
1991-09-12,1009,tropicana,1,1.97,20373.74
1991-09-12,1004,tropicana,1,2.27,41711.25
1991-09-12,1011,tropicana,1,1.92,30666.24
1991-09-12,1019,dominicks,1,2.08,35728.16
1991-09-12,1005,tropicana,1,2.07,30437.28
1991-09-12,1027,dominicks,1,2.57,46234.3
1991-09-12,1006,dominicks,1,2.17,41598.9
1991-09-12,1010,tropicana,1,1.98,38400.12
1991-09-12,1021,tropicana,1,2.07,34908.48
1991-09-12,1028,dominicks,1,2.18,32305.42
1991-09-12,1006,tropicana,1,2.62,50600.06000000001
1991-09-12,1015,tropicana,1,2.4,40696.8
1991-09-12,1000,minute_maid,1,2.63,42442.94
1991-09-12,1001,minute_maid,1,2.52,27273.96
1991-09-12,1008,minute_maid,1,2.35,42079.1
1991-09-12,1017,dominicks,1,2.6,46953.4
1991-09-12,1003,minute_maid,1,2.34,42847.74
1991-09-12,1000,dominicks,1,2.31,34860.21
1991-09-12,1004,dominicks,1,2.48,24611.52
1991-09-12,1031,minute_maid,1,2.52,47202.12
1991-09-12,1013,tropicana,1,2.38,36285.48
1991-09-12,1016,dominicks,1,2.22,37100.640000000014
1991-09-12,1000,tropicana,1,2.51,44690.55
1991-09-12,1018,minute_maid,1,1.9,25304.2
1991-09-12,1030,dominicks,1,2.63,45714.66
1991-09-12,1029,minute_maid,1,2.24,39764.48
1991-09-12,1014,tropicana,1,2.32,29097.44
1991-09-12,1012,dominicks,1,2.47,36358.4
1991-09-12,1012,tropicana,1,2.06,25031.06
1991-09-12,1007,minute_maid,1,2.27,29360.18
1991-09-12,1027,minute_maid,1,2.56,45224.96
1991-09-12,1014,minute_maid,1,1.94,35946.26
1991-09-12,1025,minute_maid,1,2.6,30050.8
1991-09-12,1008,tropicana,1,2.2,33651.200000000004
1991-09-12,1002,tropicana,1,2.01,29313.84
1991-09-12,1032,tropicana,1,2.36,23869.04
1991-09-12,1026,dominicks,1,2.51,30860.45
1991-09-12,1023,dominicks,1,2.48,24628.88
1991-09-12,1024,dominicks,1,2.55,43668.75
1991-09-12,1017,tropicana,1,2.16,34737.12
1991-09-12,1009,minute_maid,1,1.92,22465.92
1991-09-12,1022,dominicks,1,2.64,42073.68
1991-09-12,1003,tropicana,1,2.17,21801.99
1991-09-12,1022,minute_maid,1,2.27,32628.98
1991-09-12,1023,minute_maid,1,2.2,43645.8
1991-09-12,1002,minute_maid,1,2.2,29323.800000000014
1991-09-12,1005,dominicks,1,2.31,44449.02
1991-09-12,1028,minute_maid,1,2.22,42033.48
1991-09-12,1015,minute_maid,1,2.6,35102.6
1991-09-12,1017,minute_maid,1,1.94,22092.72
1991-09-12,1022,tropicana,1,2.0,28800.0
1991-09-12,1031,dominicks,1,2.42,21922.78
1991-09-12,1001,dominicks,1,2.46,33549.48
1991-09-12,1007,tropicana,1,2.5,48145.0
1991-09-12,1021,minute_maid,1,2.45,26810.35
1991-09-12,1028,tropicana,1,2.46,42417.78
1991-09-12,1029,dominicks,1,2.44,27611.04
1991-09-12,1003,dominicks,1,2.67,46319.16
1991-09-12,1031,tropicana,1,2.47,49170.29
1991-09-12,1030,minute_maid,1,2.64,35534.4
1991-09-12,1027,tropicana,1,2.02,20183.84
1991-09-12,1001,tropicana,1,2.66,41182.12
1991-09-12,1016,minute_maid,1,2.26,32198.22
1991-09-12,1002,dominicks,1,2.29,45518.33
1991-09-12,1016,tropicana,1,2.18,20908.38
1991-09-12,1029,tropicana,1,1.91,20295.66
1991-09-12,1007,dominicks,1,2.69,37977.42
1991-09-12,1025,tropicana,1,2.44,47767.88
1991-09-12,1030,tropicana,1,2.07,19671.21
1991-09-12,1008,dominicks,1,2.35,23053.5
1991-09-12,1011,minute_maid,1,2.14,36897.88000000001
1991-09-12,1024,tropicana,1,2.48,37371.12
1991-09-12,1012,minute_maid,1,2.67,47566.05
1991-09-12,1018,tropicana,1,2.19,29635.08
1991-09-12,1006,minute_maid,1,1.93,33392.86
1991-09-12,1020,dominicks,1,2.44,35243.36
1991-09-12,1019,tropicana,1,2.35,32831.85
1991-09-12,1015,dominicks,1,2.63,47650.34
1991-09-12,1020,minute_maid,1,2.32,33363.92
1991-09-12,1023,tropicana,1,1.9,19167.2
1991-09-12,1011,dominicks,1,1.92,34536.96
1991-09-12,1019,minute_maid,1,2.42,34286.56
1991-09-12,1010,dominicks,1,2.01,23649.66
1991-09-12,1026,tropicana,1,2.62,44547.86
1991-09-12,1020,tropicana,1,2.43,35900.82
1991-09-12,1025,dominicks,1,1.91,26445.86
1991-09-12,1005,minute_maid,1,2.1,27457.5
1991-09-12,1010,minute_maid,1,2.2,21016.6
1991-09-12,1013,minute_maid,1,1.98,32444.28
1991-09-12,1009,dominicks,1,1.95,26364.0
1991-09-12,1026,minute_maid,1,1.9,31674.9
1991-09-12,1013,dominicks,1,1.96,23682.68
1991-09-19,1008,minute_maid,1,2.15,35120.25
1991-09-19,1008,tropicana,1,1.93,31910.62
1991-09-19,1016,tropicana,1,2.06,26769.7
1991-09-19,1003,tropicana,1,2.24,40651.52
1991-09-19,1020,dominicks,1,2.58,23475.42
1991-09-19,1001,tropicana,1,2.65,39530.05
1991-09-19,1012,tropicana,1,1.98,26322.12
1991-09-19,1020,tropicana,1,1.91,18872.71
1991-09-19,1007,tropicana,1,2.44,23287.36
1991-09-19,1019,dominicks,1,2.66,45882.34
1991-09-19,1005,tropicana,1,1.99,31159.42
1991-09-19,1005,minute_maid,1,2.59,45876.67
1991-09-19,1006,minute_maid,1,2.59,30220.12
1991-09-19,1022,dominicks,1,2.19,30605.25
1991-09-19,1010,dominicks,1,2.46,37133.7
1991-09-19,1027,dominicks,1,1.92,17973.12
1991-09-19,1029,dominicks,1,2.53,43951.16
1991-09-19,1025,tropicana,1,2.26,45145.76
1991-09-19,1024,dominicks,1,1.98,29048.58
1991-09-19,1014,tropicana,1,2.05,24805.0
1991-09-19,1000,minute_maid,1,2.12,41823.36
1991-09-19,1030,minute_maid,1,1.91,23861.63
1991-09-19,1032,minute_maid,1,2.57,29734.9
1991-09-19,1026,minute_maid,1,2.14,20402.76
1991-09-19,1022,tropicana,1,1.98,24682.68
1991-09-19,1002,minute_maid,1,2.45,37083.2
1991-09-19,1031,dominicks,1,2.01,32419.29
1991-09-19,1018,dominicks,1,2.26,34817.56
1991-09-19,1025,dominicks,1,2.18,31695.020000000004
1991-09-19,1028,minute_maid,1,2.15,41845.45
1991-09-19,1010,tropicana,1,2.33,36667.21
1991-09-19,1013,tropicana,1,2.39,25972.13
1991-09-19,1031,minute_maid,1,2.3,31020.1
1991-09-19,1018,tropicana,1,2.67,49985.07
1991-09-19,1008,dominicks,1,2.18,24533.72
1991-09-19,1019,minute_maid,1,2.26,28722.34
1991-09-19,1013,dominicks,1,2.02,29700.06
1991-09-19,1009,dominicks,1,2.51,49810.95
1991-09-19,1013,minute_maid,1,2.55,27098.85
1991-09-19,1010,minute_maid,1,2.39,38830.33
1991-09-19,1026,tropicana,1,2.15,19689.7
1991-09-19,1009,minute_maid,1,2.59,31509.94
1991-09-19,1024,tropicana,1,2.64,25507.68
1991-09-19,1015,dominicks,1,2.48,42765.12
1991-09-19,1023,tropicana,1,2.53,34281.5
1991-09-19,1019,tropicana,1,2.03,20720.21
1991-09-19,1004,minute_maid,1,2.03,30066.33
1991-09-19,1000,tropicana,1,1.94,37626.3
1991-09-19,1017,tropicana,1,2.49,33171.78000000001
1991-09-19,1012,minute_maid,1,1.95,37422.45
1991-09-19,1011,dominicks,1,2.24,25692.80000000001
1991-09-19,1032,dominicks,1,2.26,36932.92
1991-09-19,1004,tropicana,1,1.97,19069.6
1991-09-19,1011,minute_maid,1,2.13,20750.46
1991-09-19,1002,dominicks,1,2.3,34826.6
1991-09-19,1007,dominicks,1,1.97,21683.79
1991-09-19,1029,tropicana,1,2.51,45526.38
1991-09-19,1016,minute_maid,1,2.34,25899.12
1991-09-19,1027,tropicana,1,2.01,39599.01
1991-09-19,1031,tropicana,1,2.33,28290.86
1991-09-19,1003,dominicks,1,2.05,26939.05
1991-09-19,1020,minute_maid,1,2.09,39379.78
1991-09-19,1028,tropicana,1,2.19,25690.89
1991-09-19,1030,tropicana,1,1.95,23070.45
1991-09-19,1001,dominicks,1,2.24,34789.44
1991-09-19,1017,minute_maid,1,1.97,29739.12
1991-09-19,1015,minute_maid,1,2.59,49031.29
1991-09-19,1005,dominicks,1,1.93,37762.38
1991-09-19,1022,minute_maid,1,2.18,35588.5
1991-09-19,1023,minute_maid,1,2.39,39705.07
1991-09-19,1021,minute_maid,1,2.53,49375.48
1991-09-19,1021,tropicana,1,2.41,35152.26
1991-09-19,1016,dominicks,1,2.34,42791.58
1991-09-19,1000,dominicks,1,2.5,42967.5
1991-09-19,1023,dominicks,1,1.92,27830.4
1991-09-19,1004,dominicks,1,2.04,35863.2
1991-09-19,1015,tropicana,1,2.12,25215.28
1991-09-19,1027,minute_maid,1,2.39,34064.67
1991-09-19,1014,minute_maid,1,2.11,30208.87
1991-09-19,1006,dominicks,1,2.41,32730.210000000014
1991-09-19,1001,minute_maid,1,2.05,30487.6
1991-09-19,1017,dominicks,1,2.53,33315.04
1991-09-19,1030,dominicks,1,1.94,23685.46
1991-09-19,1029,minute_maid,1,2.34,36450.18
1991-09-19,1021,dominicks,1,2.37,45449.49000000001
1991-09-19,1018,minute_maid,1,2.17,20573.77
1991-09-19,1003,minute_maid,1,2.42,43647.12
1991-09-19,1007,minute_maid,1,2.61,43915.86
1991-09-19,1011,tropicana,1,2.21,24338.73
1991-09-19,1002,tropicana,1,2.64,25526.16
1991-09-19,1032,tropicana,1,2.46,37748.7
1991-09-19,1009,tropicana,1,2.17,35143.15
1991-09-19,1026,dominicks,1,2.07,23107.41
1991-09-19,1025,minute_maid,1,2.52,29947.68
1991-09-19,1014,dominicks,1,2.03,28503.23
1991-09-19,1024,minute_maid,1,2.31,24416.7
1991-09-19,1012,dominicks,1,2.45,26731.95
1991-09-19,1006,tropicana,1,2.58,40619.52
1991-09-19,1028,dominicks,1,2.47,28296.320000000003
1991-09-26,1016,minute_maid,1,2.66,32678.1
1991-09-26,1018,tropicana,1,2.39,35594.270000000004
1991-09-26,1005,tropicana,1,2.19,22686.21
1991-09-26,1014,minute_maid,1,2.08,22409.92
1991-09-26,1016,dominicks,1,2.01,36284.52
1991-09-26,1030,minute_maid,1,2.49,26254.56
1991-09-26,1028,tropicana,1,2.19,23163.63
1991-09-26,1012,dominicks,1,1.99,20427.35
1991-09-26,1022,tropicana,1,2.23,25337.26
1991-09-26,1030,tropicana,1,1.93,30480.49
1991-09-26,1012,minute_maid,1,2.66,47302.78000000001
1991-09-26,1022,minute_maid,1,2.26,29382.26
1991-09-26,1006,dominicks,1,2.12,23010.48
1991-09-26,1027,dominicks,1,2.02,30760.56
1991-09-26,1010,dominicks,1,2.6,47473.4
1991-09-26,1024,tropicana,1,2.15,42131.4
1991-09-26,1014,dominicks,1,2.08,26320.32
1991-09-26,1032,tropicana,1,2.13,27251.22
1991-09-26,1026,tropicana,1,2.01,34654.41
1991-09-26,1010,minute_maid,1,2.48,38244.08
1991-09-26,1018,minute_maid,1,2.14,32996.66
1991-09-26,1008,minute_maid,1,2.36,36785.32
1991-09-26,1020,tropicana,1,1.98,28478.34
1991-09-26,1008,dominicks,1,2.24,25831.680000000004
1991-09-26,1003,tropicana,1,2.58,48111.84
1991-09-26,1020,minute_maid,1,2.53,45873.96
1991-09-26,1000,dominicks,1,2.46,32668.8
1991-09-26,1004,dominicks,1,2.29,22689.32
1991-09-26,1024,minute_maid,1,2.6,46199.4
1991-09-26,1025,tropicana,1,2.5,36982.5
1991-09-26,1016,tropicana,1,2.38,25028.08
1991-09-26,1019,tropicana,1,2.29,37439.21
1991-09-26,1000,tropicana,1,2.62,27174.64
1991-09-26,1017,tropicana,1,2.62,32888.86
1991-09-26,1032,dominicks,1,1.98,35485.56
1991-09-26,1021,tropicana,1,2.31,43240.89
1991-09-26,1006,tropicana,1,2.63,36370.27
1991-09-26,1028,dominicks,1,2.62,46583.6
1991-09-26,1025,minute_maid,1,2.68,50367.92000000001
1991-09-26,1023,tropicana,1,2.61,30419.55
1991-09-26,1026,dominicks,1,2.37,22029.15
1991-09-26,1007,minute_maid,1,2.56,25722.88
1991-09-26,1029,minute_maid,1,2.31,28983.57
1991-09-26,1001,tropicana,1,2.14,31706.24
1991-09-26,1017,dominicks,1,2.25,32798.25
1991-09-26,1001,minute_maid,1,2.45,35206.5
1991-09-26,1030,dominicks,1,2.5,44840.0
1991-09-26,1027,minute_maid,1,2.18,23814.320000000003
1991-09-26,1015,tropicana,1,2.42,23253.78
1991-09-26,1002,tropicana,1,1.96,28176.96
1991-09-26,1003,minute_maid,1,2.23,36783.85
1991-09-26,1015,dominicks,1,1.96,20131.16
1991-09-26,1005,dominicks,1,2.01,25705.89
1991-09-26,1002,dominicks,1,2.33,29281.11
1991-09-26,1029,tropicana,1,2.32,33577.36
1991-09-26,1027,tropicana,1,2.31,23416.47
1991-09-26,1007,dominicks,1,2.21,25200.63
1991-09-26,1031,tropicana,1,2.37,27411.42
1991-09-26,1003,dominicks,1,2.59,40028.45
1991-09-26,1021,minute_maid,1,2.45,44839.9
1991-09-26,1017,minute_maid,1,2.46,39802.8
1991-09-26,1011,dominicks,1,2.63,48228.94
1991-09-26,1001,dominicks,1,1.9,20520.0
1991-09-26,1023,minute_maid,1,2.11,19441.54
1991-09-26,1011,minute_maid,1,2.28,21320.28
1991-09-26,1004,tropicana,1,1.91,29360.52
1991-09-26,1009,minute_maid,1,2.22,37087.32
1991-09-26,1019,minute_maid,1,2.42,35956.36
1991-09-26,1013,dominicks,1,2.15,30310.7
1991-09-26,1009,dominicks,1,2.01,38395.02
1991-09-26,1013,minute_maid,1,2.57,28131.22
1991-09-26,1015,minute_maid,1,2.06,37695.94
1991-09-26,1023,dominicks,1,2.52,37520.28
1991-09-26,1031,minute_maid,1,2.56,35379.200000000004
1991-09-26,1010,tropicana,1,2.31,33298.65
1991-09-26,1013,tropicana,1,2.48,35211.04
1991-09-26,1002,minute_maid,1,2.63,27138.97
1991-09-26,1020,dominicks,1,2.26,35081.98
1991-09-26,1022,dominicks,1,2.11,32158.51
1991-09-26,1014,tropicana,1,2.53,27647.84
1991-09-26,1024,dominicks,1,2.51,29577.84
1991-09-26,1008,tropicana,1,2.45,22669.85
1991-09-26,1012,tropicana,1,2.55,38313.75
1991-09-26,1018,dominicks,1,2.26,37572.5
1991-09-26,1007,tropicana,1,2.04,24320.88
1991-09-26,1021,dominicks,1,2.37,45174.57
1991-09-26,1032,minute_maid,1,2.56,30812.16
1991-09-26,1026,minute_maid,1,2.59,41300.14
1991-09-26,1006,minute_maid,1,2.35,29360.9
1991-09-26,1000,minute_maid,1,2.28,41790.12
1991-09-26,1031,dominicks,1,2.04,19955.28
1991-09-26,1025,dominicks,1,2.21,24376.3
1991-09-26,1019,dominicks,1,1.99,31806.17
1991-09-26,1028,minute_maid,1,2.65,44180.8
1991-09-26,1029,dominicks,1,2.21,42292.77
1991-09-26,1005,minute_maid,1,2.21,42655.21
1991-09-26,1004,minute_maid,1,2.04,30834.6
1991-09-26,1009,tropicana,1,2.15,42509.8
1991-09-26,1011,tropicana,1,2.22,36112.74000000001
1991-10-03,1013,dominicks,1,1.98,32850.18
1991-10-03,1029,dominicks,1,2.32,21408.96
1991-10-03,1019,minute_maid,1,2.15,31351.3
1991-10-03,1029,tropicana,1,2.07,22372.56
1991-10-03,1020,tropicana,1,2.58,37907.94
1991-10-03,1004,tropicana,1,2.51,36043.6
1991-10-03,1030,minute_maid,1,2.2,40088.4
1991-10-03,1021,minute_maid,1,2.67,28673.13
1991-10-03,1027,dominicks,1,2.44,27728.16
1991-10-03,1011,minute_maid,1,2.21,21439.21
1991-10-03,1028,tropicana,1,2.64,36484.8
1991-10-03,1020,minute_maid,1,2.56,46274.56
1991-10-03,1003,tropicana,1,1.97,23858.67
1991-10-03,1022,dominicks,1,2.4,25468.8
1991-10-03,1028,minute_maid,1,2.21,38741.3
1991-10-03,1003,dominicks,1,1.94,36221.74
1991-10-03,1027,tropicana,1,1.92,18994.56
1991-10-03,1002,minute_maid,1,2.55,39043.05
1991-10-03,1012,dominicks,1,2.67,45771.81
1991-10-03,1013,minute_maid,1,1.95,21713.25
1991-10-03,1021,dominicks,1,2.25,27130.5
1991-10-03,1003,minute_maid,1,2.54,27482.8
1991-10-03,1004,dominicks,1,1.9,17215.899999999998
1991-10-03,1011,tropicana,1,2.59,50025.85
1991-10-03,1004,minute_maid,1,1.93,28220.46
1991-10-03,1027,minute_maid,1,2.36,31782.12
1991-10-03,1030,dominicks,1,2.66,29994.16
1991-10-03,1018,tropicana,1,2.5,32650.0
1991-10-03,1005,tropicana,1,2.07,37504.26
1991-10-03,1019,dominicks,1,2.62,23797.46000000001
1991-10-03,1012,tropicana,1,2.15,19552.1
1991-10-03,1020,dominicks,1,2.47,36168.210000000014
1991-10-03,1002,tropicana,1,2.38,40074.44
1991-10-03,1028,dominicks,1,2.33,43209.85
1991-10-03,1013,tropicana,1,2.07,35757.18
1991-10-03,1014,dominicks,1,2.18,25979.06
1991-10-03,1010,minute_maid,1,2.66,49260.54
1991-10-03,1021,tropicana,1,2.04,34941.12
1991-10-03,1012,minute_maid,1,2.1,39711.0
1991-10-03,1019,tropicana,1,2.04,32621.64
1991-10-03,1005,minute_maid,1,2.24,38787.84
1991-10-03,1010,tropicana,1,2.39,42417.72
1991-10-03,1011,dominicks,1,2.63,38603.14
1991-10-03,1005,dominicks,1,1.99,39324.39
1991-10-03,1029,minute_maid,1,2.63,37211.87
1991-10-03,1022,minute_maid,1,2.42,23466.74
1991-10-03,1006,dominicks,1,2.04,38237.76
1991-10-03,1008,dominicks,1,2.65,44223.2
1991-10-03,1018,dominicks,1,2.33,28717.25
1991-10-03,1008,minute_maid,1,2.21,26400.66
1991-10-03,1015,tropicana,1,2.31,23194.71
1991-10-03,1017,dominicks,1,2.4,22123.2
1991-10-03,1024,minute_maid,1,2.16,28311.120000000014
1991-10-03,1023,minute_maid,1,2.0,33838.0
1991-10-03,1018,minute_maid,1,2.42,23602.26
1991-10-03,1014,minute_maid,1,2.26,43613.48
1991-10-03,1007,minute_maid,1,2.37,37950.81000000001
1991-10-03,1025,minute_maid,1,2.64,29557.44
1991-10-03,1001,dominicks,1,2.23,37967.98
1991-10-03,1016,tropicana,1,2.12,29769.04
1991-10-03,1016,dominicks,1,2.52,38072.16
1991-10-03,1031,tropicana,1,2.05,19841.95
1991-10-03,1006,minute_maid,1,2.56,32934.4
1991-10-03,1026,minute_maid,1,2.17,29370.95
1991-10-03,1024,tropicana,1,2.62,45517.26
1991-10-03,1032,dominicks,1,1.92,19605.12
1991-10-03,1000,tropicana,1,2.02,31778.64
1991-10-03,1023,tropicana,1,2.09,18947.94
1991-10-03,1009,dominicks,1,2.3,30624.5
1991-10-03,1025,tropicana,1,2.42,40002.6
1991-10-03,1007,dominicks,1,2.5,49435.0
1991-10-03,1010,dominicks,1,2.35,41439.9
1991-10-03,1022,tropicana,1,2.45,26259.1
1991-10-03,1031,dominicks,1,2.53,43108.67
1991-10-03,1001,tropicana,1,2.31,29443.26
1991-10-03,1017,minute_maid,1,2.04,39771.84
1991-10-03,1015,minute_maid,1,2.31,28091.91
1991-10-03,1014,tropicana,1,2.57,29778.59
1991-10-03,1025,dominicks,1,1.91,19430.43
1991-10-03,1009,minute_maid,1,2.4,45019.2
1991-10-03,1000,dominicks,1,1.95,33025.2
1991-10-03,1009,tropicana,1,2.29,36956.02
1991-10-03,1024,dominicks,1,1.98,29381.22
1991-10-03,1001,minute_maid,1,2.69,31351.95
1991-10-03,1006,tropicana,1,1.94,32219.52
1991-10-03,1023,dominicks,1,2.69,47707.15
1991-10-03,1030,tropicana,1,2.03,27778.52
1991-10-03,1032,tropicana,1,2.11,27060.75
1991-10-03,1008,tropicana,1,2.62,42871.06000000001
1991-10-03,1000,minute_maid,1,2.56,48074.24
1991-10-03,1026,tropicana,1,2.56,39582.72
1991-10-03,1002,dominicks,1,2.36,28780.2
1991-10-03,1015,dominicks,1,2.68,51300.56000000001
1991-10-03,1017,tropicana,1,2.47,40717.95
1991-10-03,1032,minute_maid,1,2.32,22251.12
1991-10-03,1007,tropicana,1,2.64,35500.08
1991-10-03,1031,minute_maid,1,2.55,45405.3
1991-10-03,1016,minute_maid,1,2.43,40303.98
1991-10-03,1026,dominicks,1,2.64,41067.84
1991-10-10,1032,tropicana,1,1.96,39092.2
1991-10-10,1029,tropicana,1,2.12,23801.24
1991-10-10,1009,tropicana,1,2.07,30035.7
1991-10-10,1024,tropicana,1,2.4,46084.8
1991-10-10,1022,dominicks,1,2.65,40645.7
1991-10-10,1002,dominicks,1,2.0,33642.0
1991-10-10,1023,dominicks,1,1.94,24729.18
1991-10-10,1007,dominicks,1,1.99,38912.46
1991-10-10,1003,dominicks,1,2.11,30527.48
1991-10-10,1002,minute_maid,1,2.46,39615.84
1991-10-10,1020,tropicana,1,2.18,32248.74
1991-10-10,1021,minute_maid,1,2.22,32531.880000000005
1991-10-10,1031,dominicks,1,2.63,24856.13
1991-10-10,1001,minute_maid,1,2.26,28236.44
1991-10-10,1001,tropicana,1,2.44,39274.24
1991-10-10,1017,minute_maid,1,1.95,27097.2
1991-10-10,1030,dominicks,1,2.34,45103.5
1991-10-10,1027,minute_maid,1,2.03,28884.87
1991-10-10,1025,tropicana,1,2.1,30739.800000000014
1991-10-10,1027,tropicana,1,2.69,31507.97
1991-10-10,1031,tropicana,1,2.62,34154.32
1991-10-10,1006,minute_maid,1,1.9,22587.2
1991-10-10,1015,dominicks,1,2.12,33317.92
1991-10-10,1011,dominicks,1,2.29,44767.21
1991-10-10,1014,tropicana,1,2.0,23572.0
1991-10-10,1013,tropicana,1,2.61,35023.59
